"year","age","week","deaths","pop_start","pop_end","weekMax","season","pop_midweek","exposure"
2000,"35-39",33,143,7143979,7222828,52,0.625,7193259.625,138331.915865385
2000,"35-39",34,149,7143979,7222828,52,0.644230769230769,7194775.95192308,138361.075998521
2000,"35-39",35,136,7143979,7222828,52,0.663461538461538,7196292.27884615,138390.236131657
2000,"35-39",36,135,7143979,7222828,52,0.682692307692308,7197808.60576923,138419.396264793
2000,"35-39",37,117,7143979,7222828,52,0.701923076923077,7199324.93269231,138448.556397929
2000,"35-39",38,155,7143979,7222828,52,0.721153846153846,7200841.25961538,138477.716531065
2000,"35-39",39,134,7143979,7222828,52,0.740384615384615,7202357.58653846,138506.876664201
2000,"35-39",40,157,7143979,7222828,52,0.759615384615385,7203873.91346154,138536.036797337
2000,"35-39",41,155,7143979,7222828,52,0.778846153846154,7205390.24038462,138565.196930473
2000,"35-39",42,165,7143979,7222828,52,0.798076923076923,7206906.56730769,138594.357063609
2000,"35-39",43,154,7143979,7222828,52,0.817307692307692,7208422.89423077,138623.517196746
2000,"35-39",44,168,7143979,7222828,52,0.836538461538462,7209939.22115385,138652.677329882
2000,"35-39",45,119,7143979,7222828,52,0.855769230769231,7211455.54807692,138681.837463018
2000,"35-39",46,130,7143979,7222828,52,0.875,7212971.875,138710.997596154
2000,"35-39",47,160,7143979,7222828,52,0.894230769230769,7214488.20192308,138740.15772929
2000,"35-39",48,163,7143979,7222828,52,0.913461538461538,7216004.52884615,138769.317862426
2000,"35-39",49,128,7143979,7222828,52,0.932692307692308,7217520.85576923,138798.477995562
2000,"35-39",50,143,7143979,7222828,52,0.951923076923077,7219037.18269231,138827.638128698
2000,"35-39",51,145,7143979,7222828,52,0.971153846153846,7220553.50961538,138856.798261834
2000,"35-39",52,141,7143979,7222828,52,0.990384615384615,7222069.83653846,138885.95839497
2000,"40-44",1,245,6213687,6399197,52,0.00961538461538462,6215470.75,119528.283653846
2000,"40-44",2,250,6213687,6399197,52,0.0288461538461538,6219038.25,119596.889423077
2000,"40-44",3,222,6213687,6399197,52,0.0480769230769231,6222605.75,119665.495192308
2000,"40-44",4,274,6213687,6399197,52,0.0673076923076923,6226173.25,119734.100961538
2000,"40-44",5,275,6213687,6399197,52,0.0865384615384615,6229740.75,119802.706730769
2000,"40-44",6,254,6213687,6399197,52,0.105769230769231,6233308.25,119871.3125
2000,"40-44",7,243,6213687,6399197,52,0.125,6236875.75,119939.918269231
2000,"40-44",8,204,6213687,6399197,52,0.144230769230769,6240443.25,120008.524038462
2000,"40-44",9,225,6213687,6399197,52,0.163461538461538,6244010.75,120077.129807692
2000,"40-44",10,212,6213687,6399197,52,0.182692307692308,6247578.25,120145.735576923
2000,"40-44",11,203,6213687,6399197,52,0.201923076923077,6251145.75,120214.341346154
2000,"40-44",12,230,6213687,6399197,52,0.221153846153846,6254713.25,120282.947115385
2000,"40-44",13,214,6213687,6399197,52,0.240384615384615,6258280.75,120351.552884615
2000,"40-44",14,230,6213687,6399197,52,0.259615384615385,6261848.25,120420.158653846
2000,"40-44",15,220,6213687,6399197,52,0.278846153846154,6265415.75,120488.764423077
2000,"40-44",16,231,6213687,6399197,52,0.298076923076923,6268983.25,120557.370192308
2000,"40-44",17,189,6213687,6399197,52,0.317307692307692,6272550.75,120625.975961538
2000,"40-44",18,219,6213687,6399197,52,0.336538461538462,6276118.25,120694.581730769
2000,"40-44",19,228,6213687,6399197,52,0.355769230769231,6279685.75,120763.1875
2000,"40-44",20,237,6213687,6399197,52,0.375,6283253.25,120831.793269231
2000,"40-44",21,205,6213687,6399197,52,0.394230769230769,6286820.75,120900.399038462
2000,"40-44",22,259,6213687,6399197,52,0.413461538461538,6290388.25,120969.004807692
2000,"40-44",23,241,6213687,6399197,52,0.432692307692308,6293955.75,121037.610576923
2000,"40-44",24,218,6213687,6399197,52,0.451923076923077,6297523.25,121106.216346154
2000,"40-44",25,235,6213687,6399197,52,0.471153846153846,6301090.75,121174.822115385
2000,"40-44",26,189,6213687,6399197,52,0.490384615384615,6304658.25,121243.427884615
2000,"40-44",27,222,6213687,6399197,52,0.509615384615385,6308225.75,121312.033653846
2000,"40-44",28,230,6213687,6399197,52,0.528846153846154,6311793.25,121380.639423077
2000,"40-44",29,223,6213687,6399197,52,0.548076923076923,6315360.75,121449.245192308
2000,"40-44",30,246,6213687,6399197,52,0.567307692307692,6318928.25,121517.850961538
2000,"40-44",31,201,6213687,6399197,52,0.586538461538462,6322495.75,121586.456730769
2000,"40-44",32,230,6213687,6399197,52,0.605769230769231,6326063.25,121655.0625
2000,"40-44",33,237,6213687,6399197,52,0.625,6329630.75,121723.668269231
2000,"40-44",34,218,6213687,6399197,52,0.644230769230769,6333198.25,121792.274038462
2000,"40-44",35,242,6213687,6399197,52,0.663461538461538,6336765.75,121860.879807692
2000,"40-44",36,237,6213687,6399197,52,0.682692307692308,6340333.25,121929.485576923
2000,"40-44",37,215,6213687,6399197,52,0.701923076923077,6343900.75,121998.091346154
2000,"40-44",38,209,6213687,6399197,52,0.721153846153846,6347468.25,122066.697115385
2000,"40-44",39,233,6213687,6399197,52,0.740384615384615,6351035.75,122135.302884615
2000,"40-44",40,221,6213687,6399197,52,0.759615384615385,6354603.25,122203.908653846
2000,"40-44",41,221,6213687,6399197,52,0.778846153846154,6358170.75,122272.514423077
2000,"40-44",42,207,6213687,6399197,52,0.798076923076923,6361738.25,122341.120192308
2000,"40-44",43,215,6213687,6399197,52,0.817307692307692,6365305.75,122409.725961538
2000,"40-44",44,228,6213687,6399197,52,0.836538461538462,6368873.25,122478.331730769
2000,"40-44",45,236,6213687,6399197,52,0.855769230769231,6372440.75,122546.9375
2000,"40-44",46,222,6213687,6399197,52,0.875,6376008.25,122615.543269231
2000,"40-44",47,202,6213687,6399197,52,0.894230769230769,6379575.75,122684.149038462
2000,"40-44",48,234,6213687,6399197,52,0.913461538461538,6383143.25,122752.754807692
2000,"40-44",49,210,6213687,6399197,52,0.932692307692308,6386710.75,122821.360576923
2000,"40-44",50,240,6213687,6399197,52,0.951923076923077,6390278.25,122889.966346154
2000,"40-44",51,211,6213687,6399197,52,0.971153846153846,6393845.75,122958.572115385
2000,"40-44",52,241,6213687,6399197,52,0.990384615384615,6397413.25,123027.177884615
2000,"45-49",1,354,5660794,5704307,52,0.00961538461538462,5661212.39423077,108869.469119823
2000,"45-49",2,363,5660794,5704307,52,0.0288461538461538,5662049.18269231,108885.561205621
2000,"45-49",3,360,5660794,5704307,52,0.0480769230769231,5662885.97115385,108901.65329142
2000,"45-49",4,318,5660794,5704307,52,0.0673076923076923,5663722.75961538,108917.745377219
2000,"45-49",5,354,5660794,5704307,52,0.0865384615384615,5664559.54807692,108933.837463018
2000,"45-49",6,331,5660794,5704307,52,0.105769230769231,5665396.33653846,108949.929548817
2000,"45-49",7,321,5660794,5704307,52,0.125,5666233.125,108966.021634615
2000,"45-49",8,352,5660794,5704307,52,0.144230769230769,5667069.91346154,108982.113720414
2000,"45-49",9,339,5660794,5704307,52,0.163461538461538,5667906.70192308,108998.205806213
2000,"45-49",10,334,5660794,5704307,52,0.182692307692308,5668743.49038462,109014.297892012
2000,"45-49",11,319,5660794,5704307,52,0.201923076923077,5669580.27884615,109030.389977811
2000,"45-49",12,318,5660794,5704307,52,0.221153846153846,5670417.06730769,109046.482063609
2000,"45-49",13,370,5660794,5704307,52,0.240384615384615,5671253.85576923,109062.574149408
2000,"45-49",14,346,5660794,5704307,52,0.259615384615385,5672090.64423077,109078.666235207
2000,"45-49",15,378,5660794,5704307,52,0.278846153846154,5672927.43269231,109094.758321006
2000,"45-49",16,314,5660794,5704307,52,0.298076923076923,5673764.22115385,109110.850406805
2000,"45-49",17,313,5660794,5704307,52,0.317307692307692,5674601.00961538,109126.942492604
2000,"45-49",18,326,5660794,5704307,52,0.336538461538462,5675437.79807692,109143.034578402
2000,"45-49",19,327,5660794,5704307,52,0.355769230769231,5676274.58653846,109159.126664201
2000,"45-49",20,363,5660794,5704307,52,0.375,5677111.375,109175.21875
2000,"45-49",21,306,5660794,5704307,52,0.394230769230769,5677948.16346154,109191.310835799
2000,"45-49",22,311,5660794,5704307,52,0.413461538461538,5678784.95192308,109207.402921598
2000,"45-49",23,332,5660794,5704307,52,0.432692307692308,5679621.74038462,109223.495007396
2000,"45-49",24,316,5660794,5704307,52,0.451923076923077,5680458.52884615,109239.587093195
2000,"45-49",25,326,5660794,5704307,52,0.471153846153846,5681295.31730769,109255.679178994
2000,"45-49",26,307,5660794,5704307,52,0.490384615384615,5682132.10576923,109271.771264793
2000,"45-49",27,322,5660794,5704307,52,0.509615384615385,5682968.89423077,109287.863350592
2000,"45-49",28,325,5660794,5704307,52,0.528846153846154,5683805.68269231,109303.955436391
2000,"45-49",29,321,5660794,5704307,52,0.548076923076923,5684642.47115385,109320.047522189
2000,"45-49",30,310,5660794,5704307,52,0.567307692307692,5685479.25961538,109336.139607988
2000,"45-49",31,329,5660794,5704307,52,0.586538461538462,5686316.04807692,109352.231693787
2000,"45-49",32,313,5660794,5704307,52,0.605769230769231,5687152.83653846,109368.323779586
2000,"45-49",33,328,5660794,5704307,52,0.625,5687989.625,109384.415865385
2000,"45-49",34,298,5660794,5704307,52,0.644230769230769,5688826.41346154,109400.507951183
2000,"45-49",35,317,5660794,5704307,52,0.663461538461538,5689663.20192308,109416.600036982
2000,"45-49",36,311,5660794,5704307,52,0.682692307692308,5690499.99038462,109432.692122781
2000,"45-49",37,330,5660794,5704307,52,0.701923076923077,5691336.77884615,109448.78420858
2000,"45-49",38,292,5660794,5704307,52,0.721153846153846,5692173.56730769,109464.876294379
2000,"45-49",39,325,5660794,5704307,52,0.740384615384615,5693010.35576923,109480.968380177
2000,"45-49",40,282,5660794,5704307,52,0.759615384615385,5693847.14423077,109497.060465976
2000,"45-49",41,324,5660794,5704307,52,0.778846153846154,5694683.93269231,109513.152551775
2000,"45-49",42,324,5660794,5704307,52,0.798076923076923,5695520.72115385,109529.244637574
2000,"45-49",43,314,5660794,5704307,52,0.817307692307692,5696357.50961538,109545.336723373
2000,"45-49",44,331,5660794,5704307,52,0.836538461538462,5697194.29807692,109561.428809172
2000,"45-49",45,343,5660794,5704307,52,0.855769230769231,5698031.08653846,109577.52089497
2000,"45-49",46,299,5660794,5704307,52,0.875,5698867.875,109593.612980769
2000,"45-49",47,308,5660794,5704307,52,0.894230769230769,5699704.66346154,109609.705066568
2000,"45-49",48,327,5660794,5704307,52,0.913461538461538,5700541.45192308,109625.797152367
2000,"45-49",49,344,5660794,5704307,52,0.932692307692308,5701378.24038462,109641.889238166
2000,"45-49",50,306,5660794,5704307,52,0.951923076923077,5702215.02884615,109657.981323965
2000,"45-49",51,320,5660794,5704307,52,0.971153846153846,5703051.81730769,109674.073409763
2000,"45-49",52,337,5660794,5704307,52,0.990384615384615,5703888.60576923,109690.165495562
2000,"50-54",1,426,4615244,4978148,52,0.00961538461538462,4618733.46153846,88821.7973372781
2000,"50-54",2,445,4615244,4978148,52,0.0288461538461538,4625712.38461538,88956.0073964497
2000,"50-54",3,457,4615244,4978148,52,0.0480769230769231,4632691.30769231,89090.2174556213
2000,"50-54",4,463,4615244,4978148,52,0.0673076923076923,4639670.23076923,89224.4275147929
2000,"50-54",5,461,4615244,4978148,52,0.0865384615384615,4646649.15384615,89358.6375739645
2000,"50-54",6,464,4615244,4978148,52,0.105769230769231,4653628.07692308,89492.8476331361
2000,"50-54",7,427,4615244,4978148,52,0.125,4660607,89627.0576923077
2000,"50-54",8,423,4615244,4978148,52,0.144230769230769,4667585.92307692,89761.2677514793
2000,"50-54",9,449,4615244,4978148,52,0.163461538461538,4674564.84615385,89895.4778106509
2000,"50-54",10,465,4615244,4978148,52,0.182692307692308,4681543.76923077,90029.6878698225
2000,"50-54",11,401,4615244,4978148,52,0.201923076923077,4688522.69230769,90163.8979289941
2000,"50-54",12,365,4615244,4978148,52,0.221153846153846,4695501.61538462,90298.1079881657
2000,"50-54",13,399,4615244,4978148,52,0.240384615384615,4702480.53846154,90432.3180473373
2000,"50-54",14,407,4615244,4978148,52,0.259615384615385,4709459.46153846,90566.5281065089
2000,"50-54",15,416,4615244,4978148,52,0.278846153846154,4716438.38461538,90700.7381656805
2000,"50-54",16,401,4615244,4978148,52,0.298076923076923,4723417.30769231,90834.9482248521
2000,"50-54",17,386,4615244,4978148,52,0.317307692307692,4730396.23076923,90969.1582840237
2000,"50-54",18,393,4615244,4978148,52,0.336538461538462,4737375.15384615,91103.3683431953
2000,"50-54",19,419,4615244,4978148,52,0.355769230769231,4744354.07692308,91237.5784023669
2000,"50-54",20,419,4615244,4978148,52,0.375,4751333,91371.7884615385
2000,"50-54",21,372,4615244,4978148,52,0.394230769230769,4758311.92307692,91505.9985207101
2000,"50-54",22,390,4615244,4978148,52,0.413461538461538,4765290.84615385,91640.2085798817
2000,"50-54",23,394,4615244,4978148,52,0.432692307692308,4772269.76923077,91774.4186390533
2000,"50-54",24,399,4615244,4978148,52,0.451923076923077,4779248.69230769,91908.6286982248
2000,"50-54",25,444,4615244,4978148,52,0.471153846153846,4786227.61538462,92042.8387573965
2000,"50-54",26,397,4615244,4978148,52,0.490384615384615,4793206.53846154,92177.048816568
2000,"50-54",27,386,4615244,4978148,52,0.509615384615385,4800185.46153846,92311.2588757397
2000,"50-54",28,389,4615244,4978148,52,0.528846153846154,4807164.38461538,92445.4689349112
2000,"50-54",29,399,4615244,4978148,52,0.548076923076923,4814143.30769231,92579.6789940828
2000,"50-54",30,401,4615244,4978148,52,0.567307692307692,4821122.23076923,92713.8890532544
2000,"50-54",31,366,4615244,4978148,52,0.586538461538462,4828101.15384615,92848.099112426
2000,"50-54",32,435,4615244,4978148,52,0.605769230769231,4835080.07692308,92982.3091715976
2000,"50-54",33,444,4615244,4978148,52,0.625,4842059,93116.5192307692
2000,"50-54",34,411,4615244,4978148,52,0.644230769230769,4849037.92307692,93250.7292899408
2000,"50-54",35,383,4615244,4978148,52,0.663461538461538,4856016.84615385,93384.9393491124
2000,"50-54",36,432,4615244,4978148,52,0.682692307692308,4862995.76923077,93519.149408284
2000,"50-54",37,391,4615244,4978148,52,0.701923076923077,4869974.69230769,93653.3594674556
2000,"50-54",38,367,4615244,4978148,52,0.721153846153846,4876953.61538462,93787.5695266272
2000,"50-54",39,377,4615244,4978148,52,0.740384615384615,4883932.53846154,93921.7795857988
2000,"50-54",40,425,4615244,4978148,52,0.759615384615385,4890911.46153846,94055.9896449704
2000,"50-54",41,427,4615244,4978148,52,0.778846153846154,4897890.38461538,94190.199704142
2000,"50-54",42,411,4615244,4978148,52,0.798076923076923,4904869.30769231,94324.4097633136
2000,"50-54",43,453,4615244,4978148,52,0.817307692307692,4911848.23076923,94458.6198224852
2000,"50-54",44,414,4615244,4978148,52,0.836538461538462,4918827.15384615,94592.8298816568
2000,"50-54",45,405,4615244,4978148,52,0.855769230769231,4925806.07692308,94727.0399408284
2000,"50-54",46,410,4615244,4978148,52,0.875,4932785,94861.25
2000,"50-54",47,381,4615244,4978148,52,0.894230769230769,4939763.92307692,94995.4600591716
2000,"50-54",48,395,4615244,4978148,52,0.913461538461538,4946742.84615385,95129.6701183432
2000,"50-54",49,452,4615244,4978148,52,0.932692307692308,4953721.76923077,95263.8801775148
2000,"50-54",50,425,4615244,4978148,52,0.951923076923077,4960700.69230769,95398.0902366864
2000,"50-54",51,420,4615244,4978148,52,0.971153846153846,4967679.61538462,95532.300295858
2000,"50-54",52,419,4615244,4978148,52,0.990384615384615,4974658.53846154,95666.5103550296
2000,"55-59",1,752,5424896,4875852,52,0.00961538461538462,5419616.73076923,104223.398668639
2000,"55-59",2,807,5424896,4875852,52,0.0288461538461538,5409058.19230769,104020.349852071
2000,"55-59",3,772,5424896,4875852,52,0.0480769230769231,5398499.65384615,103817.301035503
2000,"55-59",4,850,5424896,4875852,52,0.0673076923076923,5387941.11538462,103614.252218935
2000,"55-59",5,872,5424896,4875852,52,0.0865384615384615,5377382.57692308,103411.203402367
2000,"55-59",6,805,5424896,4875852,52,0.105769230769231,5366824.03846154,103208.154585799
2000,"55-59",7,828,5424896,4875852,52,0.125,5356265.5,103005.105769231
2000,"55-59",8,712,5424896,4875852,52,0.144230769230769,5345706.96153846,102802.056952663
2000,"55-59",9,755,5424896,4875852,52,0.163461538461538,5335148.42307692,102599.008136095
2000,"55-59",10,721,5424896,4875852,52,0.182692307692308,5324589.88461538,102395.959319527
2000,"55-59",11,720,5424896,4875852,52,0.201923076923077,5314031.34615385,102192.910502959
2000,"55-59",12,699,5424896,4875852,52,0.221153846153846,5303472.80769231,101989.861686391
2000,"55-59",13,725,5424896,4875852,52,0.240384615384615,5292914.26923077,101786.812869822
2000,"55-59",14,684,5424896,4875852,52,0.259615384615385,5282355.73076923,101583.764053254
2000,"55-59",15,668,5424896,4875852,52,0.278846153846154,5271797.19230769,101380.715236686
2000,"55-59",16,739,5424896,4875852,52,0.298076923076923,5261238.65384615,101177.666420118
2000,"55-59",17,685,5424896,4875852,52,0.317307692307692,5250680.11538462,100974.61760355
2000,"55-59",18,685,5424896,4875852,52,0.336538461538462,5240121.57692308,100771.568786982
2000,"55-59",19,655,5424896,4875852,52,0.355769230769231,5229563.03846154,100568.519970414
2000,"55-59",20,658,5424896,4875852,52,0.375,5219004.5,100365.471153846
2000,"55-59",21,633,5424896,4875852,52,0.394230769230769,5208445.96153846,100162.422337278
2000,"55-59",22,711,5424896,4875852,52,0.413461538461538,5197887.42307692,99959.3735207101
2000,"55-59",23,705,5424896,4875852,52,0.432692307692308,5187328.88461538,99756.324704142
2000,"55-59",24,622,5424896,4875852,52,0.451923076923077,5176770.34615385,99553.275887574
2000,"55-59",25,689,5424896,4875852,52,0.471153846153846,5166211.80769231,99350.2270710059
2000,"55-59",26,597,5424896,4875852,52,0.490384615384615,5155653.26923077,99147.1782544379
2000,"55-59",27,673,5424896,4875852,52,0.509615384615385,5145094.73076923,98944.1294378698
2000,"55-59",28,671,5424896,4875852,52,0.528846153846154,5134536.19230769,98741.0806213018
2000,"55-59",29,676,5424896,4875852,52,0.548076923076923,5123977.65384615,98538.0318047337
2000,"55-59",30,631,5424896,4875852,52,0.567307692307692,5113419.11538462,98334.9829881657
2000,"55-59",31,621,5424896,4875852,52,0.586538461538462,5102860.57692308,98131.9341715976
2000,"55-59",32,604,5424896,4875852,52,0.605769230769231,5092302.03846154,97928.8853550296
2000,"55-59",33,684,5424896,4875852,52,0.625,5081743.5,97725.8365384615
2000,"55-59",34,629,5424896,4875852,52,0.644230769230769,5071184.96153846,97522.7877218935
2000,"55-59",35,663,5424896,4875852,52,0.663461538461538,5060626.42307692,97319.7389053254
2000,"55-59",36,668,5424896,4875852,52,0.682692307692308,5050067.88461538,97116.6900887574
2000,"55-59",37,644,5424896,4875852,52,0.701923076923077,5039509.34615385,96913.6412721893
2000,"55-59",38,652,5424896,4875852,52,0.721153846153846,5028950.80769231,96710.5924556213
2000,"55-59",39,628,5424896,4875852,52,0.740384615384615,5018392.26923077,96507.5436390533
2000,"55-59",40,601,5424896,4875852,52,0.759615384615385,5007833.73076923,96304.4948224852
2000,"55-59",41,651,5424896,4875852,52,0.778846153846154,4997275.19230769,96101.4460059172
2000,"55-59",42,633,5424896,4875852,52,0.798076923076923,4986716.65384615,95898.3971893491
2000,"55-59",43,652,5424896,4875852,52,0.817307692307692,4976158.11538462,95695.3483727811
2000,"55-59",44,657,5424896,4875852,52,0.836538461538462,4965599.57692308,95492.299556213
2000,"55-59",45,637,5424896,4875852,52,0.855769230769231,4955041.03846154,95289.250739645
2000,"55-59",46,688,5424896,4875852,52,0.875,4944482.5,95086.2019230769
2000,"55-59",47,684,5424896,4875852,52,0.894230769230769,4933923.96153846,94883.1531065089
2000,"55-59",48,657,5424896,4875852,52,0.913461538461538,4923365.42307692,94680.1042899408
2000,"55-59",49,684,5424896,4875852,52,0.932692307692308,4912806.88461538,94477.0554733728
2000,"55-59",50,664,5424896,4875852,52,0.951923076923077,4902248.34615385,94274.0066568047
2000,"55-59",51,664,5424896,4875852,52,0.971153846153846,4891689.80769231,94070.9578402367
2000,"55-59",52,692,5424896,4875852,52,0.990384615384615,4881131.26923077,93867.9090236686
2000,"60-64",1,1246,5529896,5718165,52,0.00961538461538462,5531706.27884615,106378.966900888
2000,"60-64",2,1230,5529896,5718165,52,0.0288461538461538,5535326.83653846,106448.593010355
2000,"60-64",3,1259,5529896,5718165,52,0.0480769230769231,5538947.39423077,106518.219119822
2000,"60-64",4,1376,5529896,5718165,52,0.0673076923076923,5542567.95192308,106587.84522929
2000,"60-64",5,1308,5529896,5718165,52,0.0865384615384615,5546188.50961538,106657.471338757
2000,"60-64",6,1235,5529896,5718165,52,0.105769230769231,5549809.06730769,106727.097448225
2000,"60-64",7,1241,5529896,5718165,52,0.125,5553429.625,106796.723557692
2000,"60-64",8,1187,5529896,5718165,52,0.144230769230769,5557050.18269231,106866.34966716
2000,"60-64",9,1194,5529896,5718165,52,0.163461538461538,5560670.74038462,106935.975776627
2000,"60-64",10,1218,5529896,5718165,52,0.182692307692308,5564291.29807692,107005.601886095
2000,"60-64",11,1138,5529896,5718165,52,0.201923076923077,5567911.85576923,107075.227995562
2000,"60-64",12,1165,5529896,5718165,52,0.221153846153846,5571532.41346154,107144.85410503
2000,"60-64",13,1193,5529896,5718165,52,0.240384615384615,5575152.97115385,107214.480214497
2000,"60-64",14,1114,5529896,5718165,52,0.259615384615385,5578773.52884615,107284.106323965
2000,"60-64",15,1180,5529896,5718165,52,0.278846153846154,5582394.08653846,107353.732433432
2000,"60-64",16,1166,5529896,5718165,52,0.298076923076923,5586014.64423077,107423.358542899
2000,"60-64",17,1068,5529896,5718165,52,0.317307692307692,5589635.20192308,107492.984652367
2000,"60-64",18,1069,5529896,5718165,52,0.336538461538462,5593255.75961538,107562.610761834
2000,"60-64",19,1101,5529896,5718165,52,0.355769230769231,5596876.31730769,107632.236871302
2000,"60-64",20,1143,5529896,5718165,52,0.375,5600496.875,107701.862980769
2000,"60-64",21,1099,5529896,5718165,52,0.394230769230769,5604117.43269231,107771.489090237
2000,"60-64",22,1101,5529896,5718165,52,0.413461538461538,5607737.99038462,107841.115199704
2000,"60-64",23,1102,5529896,5718165,52,0.432692307692308,5611358.54807692,107910.741309172
2000,"60-64",24,1053,5529896,5718165,52,0.451923076923077,5614979.10576923,107980.367418639
2000,"60-64",25,1179,5529896,5718165,52,0.471153846153846,5618599.66346154,108049.993528106
2000,"60-64",26,1109,5529896,5718165,52,0.490384615384615,5622220.22115385,108119.619637574
2000,"60-64",27,1091,5529896,5718165,52,0.509615384615385,5625840.77884615,108189.245747041
2000,"60-64",28,1069,5529896,5718165,52,0.528846153846154,5629461.33653846,108258.871856509
2000,"60-64",29,1084,5529896,5718165,52,0.548076923076923,5633081.89423077,108328.497965976
2000,"60-64",30,1057,5529896,5718165,52,0.567307692307692,5636702.45192308,108398.124075444
2000,"60-64",31,1100,5529896,5718165,52,0.586538461538462,5640323.00961538,108467.750184911
2000,"60-64",32,1036,5529896,5718165,52,0.605769230769231,5643943.56730769,108537.376294379
2000,"60-64",33,1092,5529896,5718165,52,0.625,5647564.125,108607.002403846
2000,"60-64",34,1032,5529896,5718165,52,0.644230769230769,5651184.68269231,108676.628513314
2000,"60-64",35,1075,5529896,5718165,52,0.663461538461538,5654805.24038462,108746.254622781
2000,"60-64",36,1142,5529896,5718165,52,0.682692307692308,5658425.79807692,108815.880732249
2000,"60-64",37,1060,5529896,5718165,52,0.701923076923077,5662046.35576923,108885.506841716
2000,"60-64",38,1068,5529896,5718165,52,0.721153846153846,5665666.91346154,108955.132951183
2000,"60-64",39,1064,5529896,5718165,52,0.740384615384615,5669287.47115385,109024.759060651
2000,"60-64",40,1104,5529896,5718165,52,0.759615384615385,5672908.02884615,109094.385170118
2000,"60-64",41,1057,5529896,5718165,52,0.778846153846154,5676528.58653846,109164.011279586
2000,"60-64",42,1103,5529896,5718165,52,0.798076923076923,5680149.14423077,109233.637389053
2000,"60-64",43,1090,5529896,5718165,52,0.817307692307692,5683769.70192308,109303.263498521
2000,"60-64",44,1124,5529896,5718165,52,0.836538461538462,5687390.25961538,109372.889607988
2000,"60-64",45,1144,5529896,5718165,52,0.855769230769231,5691010.81730769,109442.515717456
2000,"60-64",46,1135,5529896,5718165,52,0.875,5694631.375,109512.141826923
2000,"60-64",47,1064,5529896,5718165,52,0.894230769230769,5698251.93269231,109581.767936391
2000,"60-64",48,1131,5529896,5718165,52,0.913461538461538,5701872.49038462,109651.394045858
2000,"60-64",49,1136,5529896,5718165,52,0.932692307692308,5705493.04807692,109721.020155325
2000,"60-64",50,1100,5529896,5718165,52,0.951923076923077,5709113.60576923,109790.646264793
2000,"60-64",51,1183,5529896,5718165,52,0.971153846153846,5712734.16346154,109860.27237426
2000,"60-64",52,1232,5529896,5718165,52,0.990384615384615,5716354.72115385,109929.898483728
2000,"65-69",1,1493,4012918,4156942,52,0.00961538461538462,4014302.84615385,77198.1316568047
2000,"65-69",2,1510,4012918,4156942,52,0.0288461538461538,4017072.53846154,77251.3949704142
2000,"65-69",3,1596,4012918,4156942,52,0.0480769230769231,4019842.23076923,77304.6582840237
2000,"65-69",4,1596,4012918,4156942,52,0.0673076923076923,4022611.92307692,77357.9215976331
2000,"65-69",5,1581,4012918,4156942,52,0.0865384615384615,4025381.61538462,77411.1849112426
2000,"65-69",6,1596,4012918,4156942,52,0.105769230769231,4028151.30769231,77464.4482248521
2000,"65-69",7,1403,4012918,4156942,52,0.125,4030921,77517.7115384615
2000,"65-69",8,1441,4012918,4156942,52,0.144230769230769,4033690.69230769,77570.974852071
2000,"65-69",9,1451,4012918,4156942,52,0.163461538461538,4036460.38461538,77624.2381656805
2000,"65-69",10,1418,4012918,4156942,52,0.182692307692308,4039230.07692308,77677.5014792899
2000,"65-69",11,1387,4012918,4156942,52,0.201923076923077,4041999.76923077,77730.7647928994
2000,"65-69",12,1416,4012918,4156942,52,0.221153846153846,4044769.46153846,77784.0281065089
2000,"65-69",13,1372,4012918,4156942,52,0.240384615384615,4047539.15384615,77837.2914201183
2000,"65-69",14,1397,4012918,4156942,52,0.259615384615385,4050308.84615385,77890.5547337278
2000,"65-69",15,1399,4012918,4156942,52,0.278846153846154,4053078.53846154,77943.8180473373
2000,"65-69",16,1361,4012918,4156942,52,0.298076923076923,4055848.23076923,77997.0813609467
2000,"65-69",17,1352,4012918,4156942,52,0.317307692307692,4058617.92307692,78050.3446745562
2000,"65-69",18,1293,4012918,4156942,52,0.336538461538462,4061387.61538462,78103.6079881657
2000,"65-69",19,1318,4012918,4156942,52,0.355769230769231,4064157.30769231,78156.8713017751
2000,"65-69",20,1343,4012918,4156942,52,0.375,4066927,78210.1346153846
2000,"65-69",21,1282,4012918,4156942,52,0.394230769230769,4069696.69230769,78263.3979289941
2000,"65-69",22,1302,4012918,4156942,52,0.413461538461538,4072466.38461538,78316.6612426035
2000,"65-69",23,1381,4012918,4156942,52,0.432692307692308,4075236.07692308,78369.924556213
2000,"65-69",24,1299,4012918,4156942,52,0.451923076923077,4078005.76923077,78423.1878698225
2000,"65-69",25,1325,4012918,4156942,52,0.471153846153846,4080775.46153846,78476.451183432
2000,"65-69",26,1286,4012918,4156942,52,0.490384615384615,4083545.15384615,78529.7144970414
2000,"65-69",27,1200,4012918,4156942,52,0.509615384615385,4086314.84615385,78582.9778106509
2000,"65-69",28,1257,4012918,4156942,52,0.528846153846154,4089084.53846154,78636.2411242604
2000,"65-69",29,1313,4012918,4156942,52,0.548076923076923,4091854.23076923,78689.5044378698
2000,"65-69",30,1293,4012918,4156942,52,0.567307692307692,4094623.92307692,78742.7677514793
2000,"65-69",31,1306,4012918,4156942,52,0.586538461538462,4097393.61538462,78796.0310650888
